,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,FlightNumber,OrigDest,Airline,STADate,STATime,ETADate,ETATime,FlightStatus,IntDom,late
207,207,207,207,630,NYT672,Pokhara,Yeti Airlines,2023-03-30, 08:30:00,2023-03-30, 09:17:00,Landed,0,47.0
208,208,208,208,631,RA4152,Kuala Lumpur,Nepal Airlines,2023-03-30, 08:30:00,2023-03-30, 09:02:00,Landed,1,32.0
209,209,209,209,632,H9560,Dammam,Himalaya Airlines,2023-03-30, 09:00:00,2023-03-30, 09:00:00,Completed,1,0.0
210,210,210,210,633,RA130D,Taplejung,Nepal Airlines,2023-03-30, 09:00:00,2023-03-30, 09:20:00,Landed,1,20.0
211,211,211,211,634,TRA182,Phaplu,Tara Air,2023-03-30, 09:00:00,2023-03-30, 09:12:00,Landed,0,12.0
212,212,212,212,635,H9564,Doha,Himalaya Airlines,2023-03-30, 09:05:00,2023-03-30, 08:48:00,Landed,1,-17.0
213,213,213,213,636,G9536,Sharjah,Air Arabia,2023-03-30, 09:20:00,2023-03-30, 09:33:00,Landed,1,13.0
214,214,214,214,637,AI213,Delhi,Air India,2023-03-30, 09:25:00,2023-03-30, 09:28:00,Landed,1,3.0
215,215,215,215,638,H9566,Dubai,Himalaya Airlines,2023-03-30, 09:25:00,2023-03-30, 09:42:00,Landed,1,17.0
216,216,216,216,639,SMA304,Lukla,Summit Air,2023-03-30, 09:35:00,2023-03-30, 09:15:00,Landed,0,-20.0
217,217,217,217,644,SHA822,Bhairahawa,Shree Airlines,2023-03-30, 08:50:00,2023-03-30, 09:46:00,Landed,0,56.0
218,218,218,218,645,BHA502,Janakpur,Buddha Air,2023-03-30, 08:55:00,2023-03-30, 09:50:00,Landed,0,55.0
219,219,219,219,646,BHA356,Bharatpur,Buddha Air,2023-03-30, 09:20:00,2023-03-30, 09:55:00,Landed,0,35.0
220,220,220,220,647,BHA852,Bhairahawa,Buddha Air,2023-03-30, 09:40:00,2023-03-30, 10:15:00,Landed,0,35.0
221,221,221,221,648,BHA702,Biratnagar,Buddha Air,2023-03-30, 09:45:00,2023-03-30, 10:12:00,Landed,0,27.0
222,222,222,222,649,BHA952,Bhadrapur,Buddha Air,2023-03-30, 09:45:00,2023-03-30, 10:19:00,Landed,0,34.0
223,223,223,223,650,RA110,Bhojpur,Nepal Airlines,2023-03-30, 09:45:00,2023-03-30, 10:00:00,Landed,1,15.0
224,224,224,224,651,RA230,Dubai,Nepal Airlines,2023-03-30, 09:45:00,2023-03-30, 10:37:00,Landed,1,52.0
225,225,225,225,652,BHA652,Pokhara,Buddha Air,2023-03-30, 09:55:00,2023-03-30, 10:23:00,Landed,0,28.0
226,226,226,226,653,QR652,Doha,Qatar Airways,2023-03-30, 10:05:00,2023-03-30, 10:09:00,Landed,1,4.0
227,227,227,227,654,UK151,Mumbai,Vistara,2023-03-30, 10:30:00,2023-03-30, 10:05:00,Landed,1,-25.0
228,228,228,228,660,BHA452,Nepalgunj,Buddha Air,2023-03-30, 10:05:00,2023-03-30, 11:14:00,Landed,0,69.0
229,229,229,229,661,SHA432,Nepalgunj,Shree Airlines,2023-03-30, 10:15:00,2023-03-30, 11:15:00,Landed,0,60.0
230,230,230,230,662,RA240,Doha,Nepal Airlines,2023-03-30, 10:35:00,2023-03-30, 10:35:00,Completed,1,0.0
231,231,231,231,663,SHA222,Dhangadhi,Shree Airlines,2023-03-30, 10:35:00,2023-03-30, 11:19:00,Landed,0,44.0
232,232,232,232,664,NYT788,Biratnagar,Yeti Airlines,2023-03-30, 10:40:00,2023-03-30, 11:31:00,Landed,0,51.0
233,233,233,233,665,SAU676,Pokhara,Saurya Airlines,2023-03-30, 10:50:00,2023-03-30, 11:33:00,Landed,0,43.0
234,234,234,234,666,SHA656,Pokhara,Shree Airlines,2023-03-30, 11:25:00,2023-03-30, 11:40:00,Landed,0,15.0
235,235,235,235,667,BG371,Dhaka,Biman Bangladesh,2023-03-30, 11:35:00,2023-03-30, 11:27:00,Landed,1,-8.0
236,236,236,236,671,STA602,Lukla,Sita Air,2023-03-30, 09:30:00,2023-03-30, 12:31:00,Landed,0,181.0
237,237,237,237,672,BHA282,Tumlingtar,Buddha Air,2023-03-30, 11:20:00,2023-03-30, 12:10:00,Landed,0,50.0
238,238,238,238,673,BHA554,Simara Airport,Buddha Air,2023-03-30, 11:25:00,2023-03-30, 12:05:00,Landed,0,40.0
239,239,239,239,674,BHA504,Janakpur,Buddha Air,2023-03-30, 11:40:00,2023-03-30, 12:04:00,Landed,0,24.0
240,240,240,240,675,BHA372,Bharatpur,Buddha Air,2023-03-30, 11:50:00,2023-03-30, 12:09:00,Landed,0,19.0
241,241,241,241,676,NYT922,Bhadrapur,Yeti Airlines,2023-03-30, 11:50:00,2023-03-30, 12:11:00,Landed,0,21.0
242,242,242,242,677,UL181,Colombo,SriLankan Airlines,2023-03-30, 12:15:00,2023-03-30, 11:51:00,Completed,1,-24.0
243,243,243,243,678,BHA610,Pokhara,Buddha Air,2023-03-30, 12:20:00,2023-03-30, 12:36:00,Landed,0,16.0
244,244,244,244,679,WE319,Bangkok,THAI Smile,2023-03-30, 12:25:00,2023-03-30, 12:16:00,Landed,1,-9.0
245,245,245,245,680,OD184,Kuala Lumpur,Batik Air,2023-03-30, 12:55:00,2023-03-30, 12:43:00,Landed,1,-12.0
246,246,246,246,686,NYT678,Pokhara,Yeti Airlines,2023-03-30, 11:40:00,2023-03-30, 13:14:00,Landed,0,94.0
247,247,247,247,687,BHA954,Bhadrapur,Buddha Air,2023-03-30, 12:35:00,2023-03-30, 13:12:00,Landed,0,37.0
248,248,248,248,688,NYT792,Biratnagar,Yeti Airlines,2023-03-30, 12:40:00,2023-03-30, 13:25:00,Landed,0,45.0
249,249,249,249,689,RA206,Delhi,Nepal Airlines,2023-03-30, 12:40:00,2023-03-30, 12:52:00,Landed,1,12.0
250,250,250,250,690,BHA612,Pokhara,Buddha Air,2023-03-30, 12:45:00,2023-03-30, 13:00:00,Landed,0,15.0
251,251,251,251,691,6E1153,Delhi,IndiGo,2023-03-30, 13:05:00,2023-03-30, 12:46:00,Landed,1,-19.0
252,252,252,252,692,BHA358,Bharatpur,Buddha Air,2023-03-30, 13:10:00,2023-03-30, 13:34:00,Landed,0,24.0
253,253,253,253,693,AI247,Kolkata,Air India,2023-03-30, 13:35:00,2023-03-30, 13:06:00,Landed,1,-29.0
254,254,254,254,698,BHA606,Pokhara,Buddha Air,2023-03-30, 12:45:00,2023-03-30, 14:32:00,Landed,0,107.0
255,255,255,255,699,BHA856,Bhairahawa,Buddha Air,2023-03-30, 13:00:00,2023-03-30, 14:28:00,Landed,0,88.0
256,256,256,256,700,SAU724,Biratnagar,Saurya Airlines,2023-03-30, 13:10:00,2023-03-30, 14:15:00,Landed,0,65.0
257,257,257,257,701,NYT572,Janakpur,Yeti Airlines,2023-03-30, 13:20:00,2023-03-30, 14:15:00,Landed,0,55.0
258,258,258,258,702,BHA360,Bharatpur,Buddha Air,2023-03-30, 13:30:00,2023-03-30, 14:10:00,Landed,0,40.0
259,259,259,259,703,BHA404,Nepalgunj,Buddha Air,2023-03-30, 13:45:00,2023-03-30, 14:40:00,Landed,0,55.0
260,260,260,260,704,BHA618,Pokhara,Buddha Air,2023-03-30, 13:45:00,2023-03-30, 14:20:00,Landed,0,35.0
261,261,261,261,705,6E1157,Mumbai,IndiGo,2023-03-30, 14:20:00,2023-03-30, 14:08:00,Landed,1,-12.0
262,262,262,262,706,FZ539,Dubai,Flydubai,2023-03-30, 15:00:00,2023-03-30, 14:27:00,Landed,1,-33.0
263,263,263,263,714,BHA956,Bhadrapur,Buddha Air,2023-03-30, 13:45:00,2023-03-30, 15:35:00,Landed,0,110.0
264,264,264,264,715,SG7658,Kolkata,Spicejet,2023-03-30, 14:10:00,2023-03-30, 15:09:00,Landed,1,59.0
265,265,265,265,716,AI215,Delhi,Air India,2023-03-30, 14:50:00,2023-03-30, 15:23:00,Landed,1,33.0
266,266,266,266,717,BHA172,Rajbiraj,Buddha Air,2023-03-30, 14:50:00,2023-03-30, 15:14:00,Landed,0,24.0
267,267,267,267,718,BHA654,Pokhara,Buddha Air,2023-03-30, 14:55:00,2023-03-30, 15:16:00,Landed,0,21.0
268,268,268,268,719,NYT680,Pokhara,Yeti Airlines,2023-03-30, 15:00:00,2023-03-30, 15:35:00,Landed,0,35.0
269,269,269,269,723,SHA826,Bhairahawa,Shree Airlines,2023-03-30, 14:30:00,2023-03-30, 16:34:00,Landed,0,124.0
270,270,270,270,724,6E1155,Delhi,IndiGo,2023-03-30, 15:30:00,2023-03-30, 15:25:00,Landed,1,-5.0
271,271,271,271,725,UK155,Delhi,Vistara,2023-03-30, 16:00:00,2023-03-30, 15:49:00,Landed,1,-11.0
272,272,272,272,726,QR646,Doha,Qatar Airways,2023-03-30, 16:45:00,2023-03-30, 16:41:00,Landed,1,-4.0
273,273,273,273,732,BHA506,Janakpur,Buddha Air,2023-03-30, 15:05:00,2023-03-30, 17:02:00,Landed,0,117.0
274,274,274,274,733,BHA708,Biratnagar,Buddha Air,2023-03-30, 15:55:00,2023-03-30, 17:35:00,Landed,0,100.0
275,275,275,275,734,BHA656,Pokhara,Buddha Air,2023-03-30, 16:05:00,2023-03-30, 17:06:00,Landed,0,61.0
276,276,276,276,735,BHA558,Simara Airport,Buddha Air,2023-03-30, 16:25:00,2023-03-30, 16:47:00,Landed,0,22.0
277,277,277,277,736,SL220,Bangkok,Thai Lion,2023-03-30, 17:30:00,2023-03-30, 17:30:00,Landed,1,0.0
278,278,278,278,737,H9679,Dhaka,Himalaya Airlines,2023-03-30, 17:45:00,2023-03-30, 17:25:00,Landed,1,-20.0
279,279,279,279,743,BHA406,Nepalgunj,Buddha Air,2023-03-30, 16:40:00,2023-03-30, 18:10:00,Landed,0,90.0
280,280,280,280,744,SHA226,Dhangadhi,Shree Airlines,2023-03-30, 17:25:00,2023-03-30, 18:05:00,Landed,0,40.0
281,281,281,281,745,BHA860,Bhairahawa,Buddha Air,2023-03-30, 17:30:00,2023-03-30, 17:45:00,Landed,0,15.0
282,282,282,282,746,SHA738,Biratnagar,Shree Airlines,2023-03-30, 18:00:00,2023-03-30, 18:15:00,Landed,0,15.0
283,283,283,283,747,FZ575,Dubai,Flydubai,2023-03-30, 18:55:00,2023-03-30, 18:25:00,Landed,1,-30.0
284,284,284,284,754,NYT794,Biratnagar,Yeti Airlines,2023-03-30, 17:40:00,2023-03-30, 19:26:00,Landed,0,106.0
285,285,285,285,755,BHA660,Pokhara,Buddha Air,2023-03-30, 18:00:00,2023-03-30, 19:00:00,Landed,0,60.0
286,286,286,286,756,BHA710,Biratnagar,Buddha Air,2023-03-30, 18:00:00,2023-03-30, 19:10:00,Landed,0,70.0
287,287,287,287,757,BHA512,Janakpur,Buddha Air,2023-03-30, 18:15:00,2023-03-30, 19:13:00,Landed,0,58.0
288,288,288,288,758,SHA436,Nepalgunj,Shree Airlines,2023-03-30, 18:15:00,2023-03-30, 19:13:00,Landed,0,58.0
289,289,289,289,759,BHA802,Bhairahawa,Buddha Air,2023-03-30, 18:35:00,2023-03-30, 19:32:00,Landed,0,57.0
290,290,290,290,760,BHA564,Simara Airport,Buddha Air,2023-03-30, 18:45:00,2023-03-30, 19:20:00,Landed,0,35.0
291,291,291,291,761,NYT894,Bhairahawa,Yeti Airlines,2023-03-30, 18:45:00,2023-03-30, 19:03:00,Landed,0,18.0
292,292,292,292,762,TMG857,Hanoi,Charter,2023-03-30, 19:20:00,2023-03-30, 19:36:00,Landed,1,16.0
293,293,293,293,769,BHA712,Biratnagar,Buddha Air,2023-03-30, 19:25:00,2023-03-30, 20:39:00,Landed,0,74.0
294,294,294,294,770,BHA256,Dhangadhi,Buddha Air,2023-03-30, 20:35:00,2023-03-30, 21:08:00,Landed,0,33.0
295,295,295,295,771,BHA716,Biratnagar,Buddha Air,2023-03-30, 20:35:00,2023-03-30, 20:46:00,Landed,0,11.0
296,296,296,296,772,OD182,Kuala Lumpur,Batik Air,2023-03-30, 20:35:00,2023-03-30, 21:02:00,Landed,1,27.0
297,297,297,297,773,H9891,Kuala Lumpur,Himalaya Airlines,2023-03-30, 21:00:00,2023-03-30, 21:34:00,Landed,1,34.0
298,298,298,298,774,RA226,Banglore,Nepal Airlines,2023-03-30, 21:00:00,2023-03-30, 20:58:00,Landed,1,-2.0
299,299,299,299,775,BHA808,Bhairahawa,Buddha Air,2023-03-30, 21:10:00,2023-03-30, 21:14:00,Landed,0,4.0
300,300,300,300,776,BHA902,Bhadrapur,Buddha Air,2023-03-30, 21:00:00,2023-03-30, 21:38:00,Landed,0,38.0
301,301,301,301,777,G9530,Sharjah,Air Arabia,2023-03-30, 22:00:00,2023-03-30, 21:42:00,Landed,1,-18.0
302,302,302,302,778,SQ442,Singapore,Singapore Airlines,2023-03-30, 22:10:00,2023-03-30, 21:47:00,Landed,1,-23.0
303,303,303,303,779,AI211,Delhi,Air India,2023-03-30, 22:20:00,2023-03-30, 22:35:00,Landed,1,15.0
304,304,304,304,780,MH114,Kuala Lumpur,Malaysia Airlines,2023-03-30, 22:30:00,2023-03-30, 22:18:00,Landed,1,-12.0
305,305,305,305,800,RA220,Riyadh,Nepal Airlines,2023-03-31, 00:05:00,2023-03-31, 00:33:00,Landed,1,28.0
306,306,306,306,801,FZ573,Dubai,Flydubai,2023-03-31, 00:25:00,2023-03-31, 23:51:00,Landed,1,1406.0
307,307,307,307,802,QR644,Doha,Qatar Airways,2023-03-31, 01:00:00,2023-03-31, 00:29:00,Landed,1,-31.0
308,308,308,308,818,H9873,Kuala Lumpur,Himalaya Airlines,2023-03-31, 06:15:00,2023-03-31, 06:26:00,Landed,1,11.0
309,309,309,309,819,J9539,Kuwait,Jazeera,2023-03-31, 06:45:00,2023-03-31, 06:34:00,Landed,1,-11.0
310,310,310,310,820,BHA662,Pokhara,Buddha Air,2023-03-31, 07:05:00,2023-03-31, 07:05:00,Landed,0,0.0
311,311,311,311,821,STACHT,Lukla,Sita Air,2023-03-31, 07:00:00,2023-03-31, 07:30:00,Landed,0,30.0
312,312,312,312,822,SHA1601,Mountain Flight,Shree Airlines,2023-03-31, 07:05:00,2023-03-31, 07:28:00,Landed,0,23.0
313,313,313,313,823,H9560,Dammam,Himalaya Airlines,2023-03-31, 07:30:00,2023-03-31, 07:17:00,Landed,1,-13.0
314,314,314,314,824,KB400,Paro,Druk Air,2023-03-31, 07:55:00,2023-03-31, 07:37:00,Landed,1,-18.0
315,315,315,315,828,BHA960,Bhadrapur,Buddha Air,2023-03-31, 07:00:00,2023-03-31, 08:28:00,Landed,0,88.0
316,316,316,316,829,BHA100,Mountain Flight,Buddha Air,2023-03-31, 07:30:00,2023-03-31, 08:30:00,Landed,0,60.0
317,317,317,317,830,FZ587,Dubai,Flydubai,2023-03-31, 07:50:00,2023-03-31, 08:06:00,Landed,1,16.0
318,318,318,318,831,BHA552,Simara Airport,Buddha Air,2023-03-31, 08:10:00,2023-03-31, 08:35:00,Landed,0,25.0
319,319,319,319,837,NYT301,Mountain Flight,Yeti Airlines,2023-03-31, 07:30:00,2023-03-31, 08:51:00,Landed,0,81.0
320,320,320,320,838,SHA228,Dhangadhi,Shree Airlines,2023-03-31, 08:00:00,2023-03-31, 08:52:00,Landed,0,52.0
321,321,321,321,839,TRA116,Lukla,Tara Air,2023-03-31, 08:25:00,2023-03-31, 08:40:00,Landed,0,15.0
322,322,322,322,840,RA4152,Kuala Lumpur,Nepal Airlines,2023-03-31, 08:30:00,2023-03-31, 09:03:00,Landed,1,33.0
323,323,323,323,841,H9564,Doha,Himalaya Airlines,2023-03-31, 09:05:00,2023-03-31, 09:32:00,Landed,1,27.0
324,324,324,324,842,G9536,Sharjah,Air Arabia,2023-03-31, 09:20:00,2023-03-31, 09:17:00,Landed,1,-3.0
325,325,325,325,843,H9566,Dubai,Himalaya Airlines,2023-03-31, 09:20:00,2023-03-31, 09:22:00,Landed,1,2.0
326,326,326,326,844,AI213,Delhi,Air India,2023-03-31, 09:25:00,2023-03-31, 09:40:00,Landed,1,15.0
327,327,327,327,847,BHA602,Pokhara,Buddha Air,2023-03-31, 08:35:00,2023-03-31, 09:15:00,Landed,0,40.0
328,328,328,328,848,BHA356,Bharatpur,Buddha Air,2023-03-31, 09:20:00,2023-03-31, 10:00:00,Landed,0,40.0
329,329,329,329,849,U4162,Varanasi,Buddha Air,2023-03-31, 09:35:00,2023-03-31, 09:56:00,Landed,0,21.0
330,330,330,330,850,QR652,Doha,Qatar Airways,2023-03-31, 10:05:00,2023-03-31, 10:11:00,Landed,1,6.0
331,331,331,331,851,RA240,Doha,Nepal Airlines,2023-03-31, 10:10:00,2023-03-31, 10:40:00,Landed,1,30.0
332,332,332,332,852,UK151,Mumbai,Vistara,2023-03-31, 10:30:00,2023-03-31, 10:06:00,Landed,1,-24.0
333,333,333,333,857,NYT674,Pokhara,Yeti Airlines,2023-03-31, 09:20:00,2023-03-31, 11:06:00,Landed,0,106.0
334,334,334,334,858,SMA302,Lukla,Summit Air,2023-03-31, 09:35:00,2023-03-31, 11:00:00,Landed,0,85.0
335,335,335,335,859,BHA852,Bhairahawa,Buddha Air,2023-03-31, 09:40:00,2023-03-31, 11:20:00,Landed,0,100.0
336,336,336,336,860,BHA702,Biratnagar,Buddha Air,2023-03-31, 09:45:00,2023-03-31, 11:30:00,Landed,0,105.0
337,337,337,337,861,BHA952,Bhadrapur,Buddha Air,2023-03-31, 09:45:00,2023-03-31, 11:38:00,Landed,0,113.0
338,338,338,338,862,SHA432,Nepalgunj,Shree Airlines,2023-03-31, 10:15:00,2023-03-31, 11:10:00,Landed,0,55.0
339,339,339,339,863,SMA304,Lukla,Summit Air,2023-03-31, 10:35:00,2023-03-31, 11:00:00,Landed,0,25.0
340,340,340,340,870,SAU676,Pokhara,Saurya Airlines,2023-03-31, 10:50:00,2023-03-31, 12:10:00,Landed,0,80.0
341,341,341,341,871,CA437,Tianfu,Air China,2023-03-31, 11:05:00,2023-03-31, 12:02:00,Landed,1,57.0
342,342,342,342,872,BG371,Dhaka,Biman Bangladesh,2023-03-31, 11:35:00,2023-03-31, 11:45:00,Landed,1,10.0
343,343,343,343,873,BHA372,Bharatpur,Buddha Air,2023-03-31, 11:50:00,2023-03-31, 12:30:00,Landed,0,40.0
344,344,344,344,874,MH170,Kuala Lumpur,Malaysia Airlines,2023-03-31, 12:05:00,2023-03-31, 12:15:00,Landed,1,10.0
345,345,345,345,875,RA206,Delhi,Nepal Airlines,2023-03-31, 12:40:00,2023-03-31, 12:33:00,Landed,1,-7.0
346,346,346,346,879,BHA452,Nepalgunj,Buddha Air,2023-03-31, 10:05:00,2023-03-31, 13:05:00,Landed,0,180.0
347,347,347,347,880,NYT676,Pokhara,Yeti Airlines,2023-03-31, 10:30:00,2023-03-31, 13:13:00,Landed,0,163.0
348,348,348,348,881,BHA554,Simara Airport,Buddha Air,2023-03-31, 11:25:00,2023-03-31, 13:25:00,Landed,0,120.0
349,349,349,349,882,BHA252,Dhangadhi,Buddha Air,2023-03-31, 11:30:00,2023-03-31, 13:25:00,Landed,0,115.0
350,350,350,350,883,BHA704,Biratnagar,Buddha Air,2023-03-31, 11:45:00,2023-03-31, 13:05:00,Landed,0,80.0
351,351,351,351,884,NYT922,Bhadrapur,Yeti Airlines,2023-03-31, 11:50:00,2023-03-31, 13:33:00,Landed,0,103.0
352,352,352,352,885,UL181,Colombo,SriLankan Airlines,2023-03-31, 12:25:00,2023-03-31, 12:25:00,Landed,1,0.0
353,353,353,353,886,WE319,Bangkok,THAI Smile,2023-03-31, 12:25:00,2023-03-31, 12:29:00,Landed,1,4.0
354,354,354,354,887,OD184,Kuala Lumpur,Batik Air,2023-03-31, 12:55:00,2023-03-31, 13:00:00,Landed,1,5.0
355,355,355,355,888,6E1153,Delhi,IndiGo,2023-03-31, 13:05:00,2023-03-31, 13:20:00,Landed,1,15.0
356,356,356,356,894,BHA504,Janakpur,Buddha Air,2023-03-31, 11:40:00,2023-03-31, 13:40:00,Landed,0,120.0
357,357,357,357,895,6E1157,Mumbai,IndiGo,2023-03-31, 14:20:00,2023-03-31, 14:39:00,Landed,1,19.0
358,358,358,358,896,SHA732,Biratnagar,Shree Airlines,2023-03-31, 12:25:00,2023-03-31, 13:45:00,Landed,0,80.0
359,359,359,359,897,BHA954,Bhadrapur,Buddha Air,2023-03-31, 12:35:00,2023-03-31, 14:08:00,Landed,0,93.0
360,360,360,360,898,NYT792,Biratnagar,Yeti Airlines,2023-03-31, 12:40:00,2023-03-31, 13:43:00,Landed,0,63.0
361,361,361,361,899,SAU724,Biratnagar,Saurya Airlines,2023-03-31, 13:10:00,2023-03-31, 14:13:00,Landed,0,63.0
362,362,362,362,910,BHA618,Pokhara,Buddha Air,2023-03-31, 13:45:00,2023-03-31, 15:02:00,Landed,0,77.0
363,363,363,363,911,AI215,Delhi,Air India,2023-03-31, 14:50:00,2023-03-31, 15:08:00,Landed,1,18.0
364,364,364,364,912,FZ539,Dubai,Flydubai,2023-03-31, 15:00:00,2023-03-31, 14:48:00,Landed,1,-12.0
365,365,365,365,913,3L045,Abu Dhabi,Air Arabia Abu  Dhabi,2023-03-31, 15:10:00,2023-03-31, 15:00:00,Landed,1,-10.0
366,366,366,366,920,3U3901,Tianfu,Sichuan Airlines,2023-03-31, 14:30:00,2023-03-31, 15:24:00,Cancelled,1,54.0
367,367,367,367,921,6E1155,Delhi,IndiGo,2023-03-31, 15:30:00,2023-03-31, 15:32:00,Landed,1,2.0
368,368,368,368,922,SG7658,Kolkata,Spicejet,2023-03-31, 16:00:00,2023-03-31, 16:27:00,Landed,1,27.0
369,369,369,369,923,UK155,Delhi,Vistara,2023-03-31, 16:00:00,2023-03-31, 16:10:00,Landed,1,10.0
370,370,370,370,924,QR646,Doha,Qatar Airways,2023-03-31, 16:45:00,2023-03-31, 16:20:00,Landed,1,-25.0
371,371,371,371,928,NYT572,Janakpur,Yeti Airlines,2023-03-31, 13:20:00,2023-03-31, 16:58:00,Landed,0,218.0
372,372,372,372,929,NYT680,Pokhara,Yeti Airlines,2023-03-31, 13:30:00,2023-03-31, 17:26:00,Landed,0,236.0
373,373,373,373,930,BHA606,Pokhara,Buddha Air,2023-03-31, 14:00:00,2023-03-31, 17:04:00,Landed,0,184.0
374,374,374,374,931,RA218D,Delhi,Nepal Airlines,2023-03-31, 17:00:00,2023-03-31, 16:51:00,Landed,1,-9.0
375,375,375,375,932,H9679,Dhaka,Himalaya Airlines,2023-03-31, 17:45:00,2023-03-31, 17:32:00,Landed,1,-13.0
376,376,376,376,938,BHA374,Bharatpur,Buddha Air,2023-03-31, 15:00:00,2023-03-31, 18:18:00,Landed,0,198.0
377,377,377,377,939,BHA376,Bharatpur,Buddha Air,2023-03-31, 15:30:00,2023-03-31, 18:31:00,Landed,0,181.0
378,378,378,378,940,BHA656,Pokhara,Buddha Air,2023-03-31, 16:05:00,2023-03-31, 18:16:00,Landed,0,131.0
379,379,379,379,941,BHA406,Nepalgunj,Buddha Air,2023-03-31, 16:40:00,2023-03-31, 18:10:00,Landed,0,90.0
380,380,380,380,942,BHA658,Pokhara,Buddha Air,2023-03-31, 17:00:00,2023-03-31, 18:34:00,Landed,0,94.0
381,381,381,381,943,FZ575,Dubai,Flydubai,2023-03-31, 18:05:00,2023-03-31, 18:04:00,Landed,1,-1.0
382,382,382,382,949,SAU912,Bhadrapur,Saurya Airlines,2023-03-31, 14:45:00,2023-03-31, 19:24:00,Landed,0,279.0
383,383,383,383,950,BHA860,Bhairahawa,Buddha Air,2023-03-31, 17:30:00,2023-03-31, 19:00:00,Landed,0,90.0
384,384,384,384,951,KE695,Seoul,Korean Air,2023-03-31, 17:40:00,2023-03-31, 18:44:00,Landed,1,64.0
385,385,385,385,952,RA218D,Delhi,Nepal Airlines,2023-03-31, 18:10:00,2023-03-31, 19:18:00,Landed,1,68.0
386,386,386,386,953,BHA512,Janakpur,Buddha Air,2023-03-31, 18:40:00,2023-03-31, 19:38:00,Landed,0,58.0
387,387,387,387,960,BHA710,Biratnagar,Buddha Air,2023-03-31, 18:00:00,2023-03-31, 20:41:00,Landed,0,161.0
388,388,388,388,961,BHA564,Simara Airport,Buddha Air,2023-03-31, 18:45:00,2023-03-31, 20:30:00,Landed,0,105.0
389,389,389,389,962,OD182,Kuala Lumpur,Batik Air,2023-03-31, 20:35:00,2023-03-31, 20:23:00,Landed,1,-12.0
390,390,390,390,963,OV425,Muscat,Salam Air,2023-03-31, 20:45:00,2023-03-31, 20:07:00,Landed,1,-38.0
391,391,391,391,967,NYT794,Biratnagar,Yeti Airlines,2023-03-31, 17:40:00,2023-03-31, 21:24:00,Landed,0,224.0
392,392,392,392,968,BHA408,Nepalgunj,Buddha Air,2023-03-31, 19:25:00,2023-03-31, 21:30:00,Landed,0,125.0
393,393,393,393,969,BHA712,Biratnagar,Buddha Air,2023-03-31, 19:25:00,2023-03-31, 21:16:00,Landed,0,111.0
394,394,394,394,970,AI211,Delhi,Air India,2023-03-31, 20:35:00,2023-03-31, 21:02:00,Landed,1,27.0
395,395,395,395,971,H9891,Kuala Lumpur,Himalaya Airlines,2023-03-31, 21:00:00,2023-03-31, 20:51:00,Landed,1,-9.0
396,396,396,396,972,BHA808,Bhairahawa,Buddha Air,2023-03-31, 21:10:00,2023-03-31, 21:35:00,Landed,0,25.0
397,397,397,397,975,BHA716,Biratnagar,Buddha Air,2023-03-31, 20:35:00,2023-03-31, 21:37:00,Landed,0,62.0
398,398,398,398,976,G9530,Sharjah,Air Arabia,2023-03-31, 22:00:00,2023-03-31, 21:51:00,Landed,1,-9.0
399,399,399,399,977,CX603,Hong Kong,Cathay Pacific,2023-03-31, 22:10:00,2023-03-31, 22:25:00,Landed,1,15.0
400,400,400,400,978,SQ442,Singapore,Singapore Airlines,2023-03-31, 22:10:00,2023-03-31, 21:46:00,Landed,1,-24.0
401,401,401,401,979,MH114,Kuala Lumpur,Malaysia Airlines,2023-03-31, 22:30:00,2023-03-31, 22:12:00,Landed,1,-18.0
402,402,402,402,988,FZ573,Dubai,Flydubai,2023-04-01, 00:25:00,2023-04-01, 23:34:00,Landed,1,1389.0
403,403,403,403,997,RA402,Bangkok,Nepal Airlines,2023-04-01, 00:10:00,2023-04-01, 00:23:00,Landed,1,13.0
404,404,404,404,998,QR644,Doha,Qatar Airways,2023-04-01, 01:00:00,2023-04-01, 00:17:00,Landed,1,-43.0
405,405,405,405,1000,J91539,Kuwait,Jazeera,2023-04-01, 01:45:00,2023-04-01, 00:50:00,Landed,1,-55.0
406,406,406,406,1004,TK726,Istanbul,Turkish Airlines,2023-04-01, 06:05:00,2023-04-01, 06:19:00,Landed,1,14.0
407,407,407,407,1005,H9873,Kuala Lumpur,Himalaya Airlines,2023-04-01, 06:15:00,2023-04-01, 06:37:00,Landed,1,22.0
408,408,408,408,1010,BHA200,Mountain Flight,Buddha Air,2023-04-01, 07:15:00,2023-04-01, 07:29:00,Landed,0,14.0
409,409,409,409,1011,FZ1133,Dubai,Flydubai,2023-04-01, 07:55:00,2023-04-01, 07:03:00,Landed,1,-52.0
410,410,410,410,1014,SHA1601,Mountain Flight,Shree Airlines,2023-04-01, 07:05:00,2023-04-01, 08:05:00,Landed,0,60.0
411,411,411,411,1015,BHA100,Mountain Flight,Buddha Air,2023-04-01, 07:30:00,2023-04-01, 07:46:00,Landed,0,16.0
412,412,412,412,1016,BHA400,Mountain Flight,Buddha Air,2023-04-01, 07:30:00,2023-04-01, 08:16:00,Landed,0,46.0
413,413,413,413,1017,NYT301,Mountain Flight,Yeti Airlines,2023-04-01, 07:30:00,2023-04-01, 07:54:00,Landed,0,24.0
